target_id,enemy_id,enemy_archetype,specific_focus,unique_cue,avoid_repeat_note,composition_summary_token,depth_archetype
Symmetra,Lúcio,ダイブ経路と帰り道で勝負する機動敵,ルシオのダイブ経路ではなく帰り道に照準を置き、高チャージビームを硬直後へ残す。,ルシオがダイブした直後より、離脱方向が決まった瞬間を狙う。,ルシオへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、シンメトラのフォトン・プロジェクターとセントリー・タレットとテレポーターの使い道を混同しない。,シンメトラ→ルシオ:ダイブ経路と帰り道で勝負する機動敵,支援線を切ると崩れるサポート
Symmetra,Ana,救助・回復でキルタイミングを遅らせる敵,アナの救助先と本人を交互に見て、防御・救助・移動スキルを使わせる順番を固定する。,アナが味方を助けた直後は、救助された敵が遮蔽から離れたままならその敵を継続して撃ち、遮蔽へ戻れたらアナの次の回復・救助タイミングを狙う。,アナへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、シンメトラのフォトン・プロジェクターとセントリー・タレットとテレポーターの使い道を混同しない。,シンメトラ→アナ:救助・回復でキルタイミングを遅らせる敵,救助・回復スキルでキルタイミングを遅らせるサポート
Symmetra,Wuyang,救助・回復でキルタイミングを遅らせる敵,ウーヤンの救助先と本人を交互に見て、防御・救助・移動スキルを使わせる順番を固定する。,ウーヤンが味方を助けた直後は、救助された敵が遮蔽から離れたままならその敵を継続して撃ち、遮蔽へ戻れたらウーヤンの次の回復・救助タイミングを狙う。,ウーヤンへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、シンメトラのフォトン・プロジェクターとセントリー・タレットとテレポーターの使い道を混同しない。,シンメトラ→ウーヤン:救助・回復でキルタイミングを遅らせる敵,救助・回復スキルでキルタイミングを遅らせるサポート
Symmetra,Zenyatta,長射線で先に体力差を作る敵,ゼニヤッタの正面射線を避け、味方が視線を引いた瞬間に狭所制圧とビーム圧を差し込む。,ゼニヤッタの照準が味方へ向いた一拍だけ撃ち、同じ射線へ戻らない。,ゼニヤッタへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、シンメトラのフォトン・プロジェクターとセントリー・タレットとテレポーターの使い道を混同しない。,シンメトラ→ゼニヤッタ:長射線で先に体力差を作る敵,支援線を切ると崩れるサポート
Symmetra,Mizuki,救助・回復でキルタイミングを遅らせる敵,ミズキの救助先と本人を交互に見て、防御・救助・移動スキルを使わせる順番を固定する。,ミズキが味方を助けた直後は、救助された敵が遮蔽から離れたままならその敵を継続して撃ち、遮蔽へ戻れたらミズキの次の回復・救助タイミングを狙う。,ミズキへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、シンメトラのフォトン・プロジェクターとセントリー・タレットとテレポーターの使い道を混同しない。,シンメトラ→ミズキ:救助・回復でキルタイミングを遅らせる敵,救助・回復スキルでキルタイミングを遅らせるサポート
Hanzo,D.Va,ダイブ経路と帰り道で勝負する機動敵,D.Vaのダイブ経路ではなく帰り道に照準を置き、ストーム・アローを硬直後へ残す。,D.Vaがダイブした直後より、離脱方向が決まった瞬間を狙う。,D.Vaへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,ハンゾー→D.Va:ダイブ経路と帰り道で勝負する機動敵,接近時のダイブ経路と帰り道を管理するタンク
Hanzo,Winston,ダイブ経路と帰り道で勝負する機動敵,ウィンストンのダイブ経路ではなく帰り道に照準を置き、ストーム・アローを硬直後へ残す。,ウィンストンがダイブした直後より、離脱方向が決まった瞬間を狙う。,ウィンストンへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,ハンゾー→ウィンストン:ダイブ経路と帰り道で勝負する機動敵,接近時のダイブ経路と帰り道を管理するタンク
Hanzo,Doomfist,ダイブ経路と帰り道で勝負する機動敵,ドゥームフィストのダイブ経路ではなく帰り道に照準を置き、ストーム・アローを硬直後へ残す。,ドゥームフィストがダイブした直後より、離脱方向が決まった瞬間を狙う。,ドゥームフィストへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,ハンゾー→ドゥームフィスト:ダイブ経路と帰り道で勝負する機動敵,接近時のダイブ経路と帰り道を管理するタンク
Hanzo,Hazard,ダイブ経路と帰り道で勝負する機動敵,ハザードのダイブ経路ではなく帰り道に照準を置き、ストーム・アローを硬直後へ残す。,ハザードがダイブした直後より、離脱方向が決まった瞬間を狙う。,ハザードへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,ハンゾー→ハザード:ダイブ経路と帰り道で勝負する機動敵,接近時のダイブ経路と帰り道を管理するタンク
Hanzo,Wrecking Ball,ダイブ経路と帰り道で勝負する機動敵,レッキング・ボールのダイブ経路ではなく帰り道に照準を置き、ストーム・アローを硬直後へ残す。,レッキング・ボールがダイブした直後より、離脱方向が決まった瞬間を狙う。,レッキング・ボールへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,ハンゾー→レッキング・ボール:ダイブ経路と帰り道で勝負する機動敵,接近時のダイブ経路と帰り道を管理するタンク
Hanzo,Zarya,正面時間を長くする高耐久敵,ザリアを倒し切る前提にせず、防御スキルを吐かせて後衛へ照準を切り替える。,ザリアが防御を使った直後は、背後のダメージかサポートへ切り替える。,ザリアへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,ハンゾー→ザリア:正面時間を長くする高耐久敵,高耐久の前線スキルを削って後衛へ切り替えるタンク
