target_id,enemy_id,primary_category,secondary_category,ui_badge_label,category_description,category_reason,recommended_response,avoid_response,practice_focus
Ashe,Symmetra,範囲・設置物処理,撃ち合いテンポ,設置処理,設置物、罠、範囲圧を処理してから射線を作る対面。,設置物・範囲圧を処理してから通路を使う。,シンメトラの得意な通路に残らず、設置物や範囲圧を処理してから射線を作る。,シンメトラの範囲圧が残る通路で粘り続ける。次の遮蔽へ戻る。,アッシュ視点では「範囲・設置物処理」として処理する。最初に設置物・範囲圧を処理してから通路を使う。
Ashe,Junkrat,範囲・設置物処理,長射線管理,設置処理,設置物、罠、範囲圧を処理してから射線を作る対面。,設置物・範囲圧を処理してから通路を使う。,ジャンクラットの得意な通路に残らず、設置物や範囲圧を処理してから射線を作る。,ジャンクラットの範囲圧が残る通路で粘り続ける。,アッシュ視点では「範囲・設置物処理」として処理する。最初に設置物・範囲圧を処理してから通路を使う。
Ashe,Torbjörn,撃ち合いテンポ,撃ち合いテンポ,撃ち合い,スキル交換後の1回のピークで有利不利が変わる対面。,主要スキル後の1回のピークで有利を取る。,トールビョーンの主要スキル後に1回のピークし、同じ位置で撃ち合いを続けない。,トールビョーンのスキルが残っている状態で同じピークを繰り返す。,アッシュ視点では「撃ち合いテンポ」として処理する。最初に主要スキル後の1回のピークで有利を取る。
Ashe,Bastion,範囲・設置物処理,長射線管理,設置処理,設置物、罠、範囲圧を処理してから射線を作る対面。,設置物・範囲圧を処理してから通路を使う。,バスティオンの得意な通路に残らず、設置物や範囲圧を処理してから射線を作る。,バスティオンの範囲圧が残る通路で粘り続ける。,アッシュ視点では「範囲・設置物処理」として処理する。最初に設置物・範囲圧を処理してから通路を使う。
Ashe,Mei,範囲・設置物処理,撃ち合いテンポ,設置処理,設置物、罠、範囲圧を処理してから射線を作る対面。,設置物・範囲圧を処理してから通路を使う。,メイの得意な通路に残らず、設置物や範囲圧を処理してから射線を作る。,メイの範囲圧が残る通路で粘り続ける。次の遮蔽へ戻る。,アッシュ視点では「範囲・設置物処理」として処理する。最初に設置物・範囲圧を処理してから通路を使う。
Ashe,Illari,救助崩し,長射線管理,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復スキルを吐かせる。,イラリー本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから次に撃つ敵を選び直す。,イラリーの救助スキルを見ないまま撃破確定だと決めつける。,アッシュ視点では「救助崩し」として処理する。最初に撃破より先に救助・回復スキルを吐かせる。
Ashe,Jetpack Cat,空中対策,救助崩し,空中対策,高度・着地・支援線を分けて処理する対面。,着地・遮蔽移動・支援線を分けて処理する。,ジェットパック・キャットの敵が空中の高い位置にいる時ではなく、降下・着地・支援線が切れる瞬間へ長射線圧力を合わせる。,ジェットパック・キャットを見上げ続けて地上の脅威と遮蔽を失う。,アッシュ視点では「空中対策」として処理する。最初に着地・遮蔽移動・支援線を分けて処理する。
Ashe,Juno,空中対策,救助崩し,空中対策,高度・着地・支援線を分けて処理する対面。,着地・遮蔽移動・支援線を分けて処理する。,ジュノの敵が空中の高い位置にいる時ではなく、降下・着地・支援線が切れる瞬間へ長射線圧力を合わせる。,ジュノを見上げ続けて地上の脅威と遮蔽を失う。,アッシュ視点では「空中対策」として処理する。最初に着地・遮蔽移動・支援線を分けて処理する。
Ashe,Baptiste,救助崩し,撃ち合いテンポ,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復スキルを吐かせる。,バティスト本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから次に撃つ敵を選び直す。,バティストの救助スキルを見ないまま撃破確定だと決めつける。,アッシュ視点では「救助崩し」として処理する。最初に撃破より先に救助・回復スキルを吐かせる。
Ashe,Mercy,空中対策,救助崩し,空中対策,高度・着地・支援線を分けて処理する対面。,着地・遮蔽移動・支援線を分けて処理する。,マーシーの敵が空中の高い位置にいる時ではなく、降下・着地・支援線が切れる瞬間へ長射線圧力を合わせる。,マーシーを見上げ続けて地上の脅威と遮蔽を失う。,アッシュ視点では「空中対策」として処理する。最初に着地・遮蔽移動・支援線を分けて処理する。
Ashe,Lifeweaver,救助崩し,撃ち合いテンポ,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復スキルを吐かせる。,ライフウィーバー本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから次に撃つ敵を選び直す。,ライフウィーバーの救助スキルを見ないまま撃破確定だと決めつける。,アッシュ視点では「救助崩し」として処理する。最初に撃破より先に救助・回復スキルを吐かせる。
Ashe,Kiriko,フランカー対策,救助崩し,フランカー,ダイブ経路、帰り道、再突入を分けて管理する対面。,ダイブ経路ではなく帰り道と再突入を管理する。,キリコのダイブ経路を見すぎず、帰り道と再突入の位置に照準を置く。,キリコを単独で深追いし、味方射線と回復範囲から外れる。,アッシュ視点では「フランカー対策」として処理する。最初にダイブ経路ではなく帰り道と再突入を管理する。
Ashe,Brigitte,救助崩し,撃ち合いテンポ,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復スキルを吐かせる。,ブリギッテ本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから次に撃つ敵を選び直す。,ブリギッテの救助スキルを見ないまま撃破確定だと決めつける。,アッシュ視点では「救助崩し」として処理する。最初に撃破より先に救助・回復スキルを吐かせる。
Ashe,Moira,フランカー対策,救助崩し,フランカー,ダイブ経路、帰り道、再突入を分けて管理する対面。,ダイブ経路ではなく帰り道と再突入を管理する。,モイラのダイブ経路を見すぎず、帰り道と再突入の位置に照準を置く。,モイラを単独で深追いし、味方射線と回復範囲から外れる。,アッシュ視点では「フランカー対策」として処理する。最初にダイブ経路ではなく帰り道と再突入を管理する。
