target_id,enemy_id,wait_category,check_skills,punish_window,target_action,reset_action
Hanzo,Illari,防御・救助の使用確認,ヒーリング・パイロン,ヒーリング・パイロンを使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,Jetpack Cat,防御・救助の使用確認,ゴロゴロ,ゴロゴロを使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,Juno,防御・救助の使用確認,ハイパーリング / オービタル・レイ,ハイパーリング / オービタル・レイを使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,Baptiste,防御・救助の使用確認,イモータリティ・フィールド / リジェネ・バースト,イモータリティ・フィールド / リジェネ・バーストを使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,Mercy,防御・救助の使用確認,蘇生 / ガーディアン・エンジェル,蘇生 / ガーディアン・エンジェルを使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,Lifeweaver,防御・救助の使用確認,ライフグリップ / ペタル・プラットフォーム / 命の樹,ライフグリップ / ペタル・プラットフォーム / 命の樹を使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,Kiriko,防御・救助の使用確認,鈴のご加護 / 神出鬼没,鈴のご加護 / 神出鬼没を使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,Brigitte,防御・救助の使用確認,バリア・シールド / ラリー / リペア・パック,バリア・シールド / ラリー / リペア・パックを使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,Moira,防御・救助の使用確認,フェード,フェードを使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,Lúcio,防御・救助の使用確認,サウンド・バリア,サウンド・バリアを使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,Ana,防御・救助の使用確認,スリープ・ダーツ,スリープ・ダーツを使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,Wuyang,防御・救助の使用確認,養神泉 / 驚濤破,養神泉 / 驚濤破を使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,Zenyatta,防御・救助の使用確認,心頭滅却,心頭滅却を使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Hanzo,Mizuki,防御・救助の使用確認,霊域結界 / 快気の笠,霊域結界 / 快気の笠を使った直後、または効果範囲から離れた瞬間,嵐ノ弓か電光石火で露出を撃つ,体術と壁登りで同じ射線を避ける
Torbjorn,D.Va,防御・救助の使用確認,ディフェンス・マトリックス,ディフェンス・マトリックスを使った直後、または効果範囲から離れた瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
Torbjorn,Winston,防御・救助の使用確認,バリア・プロジェクター,バリア・プロジェクターを使った直後、または効果範囲から離れた瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
Torbjorn,Doomfist,防御・救助の使用確認,パワー・ブロック,パワー・ブロックを使った直後、または効果範囲から離れた瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
Torbjorn,Hazard,防御・救助の使用確認,スパイク・ガード,スパイク・ガードを使った直後、または効果範囲から離れた瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
Torbjorn,Wrecking Ball,防御・救助の使用確認,アダプティブ・シールド,アダプティブ・シールドを使った直後、または効果範囲から離れた瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
Torbjorn,Zarya,防御・救助の使用確認,パーティクル・バリア / バリア・ショット,パーティクル・バリア / バリア・ショットを使った直後、または効果範囲から離れた瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
Torbjorn,Junker Queen,防御・救助の使用確認,コマンディング・シャウト,コマンディング・シャウトを使った直後、または効果範囲から離れた瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
Torbjorn,Domina,防御・救助の使用確認,バリア・アレイ,バリア・アレイを使った直後、または効果範囲から離れた瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
Torbjorn,Mauga,防御・救助の使用確認,カーディアック・オーバードライブ,カーディアック・オーバードライブを使った直後、または効果範囲から離れた瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
Torbjorn,Ramattra,防御・救助の使用確認,ヴォイド・バリア / ブロック,ヴォイド・バリア / ブロックを使った直後、または効果範囲から離れた瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
Torbjorn,Roadhog,防御・救助の使用確認,テイク・ア・ブリーザー,テイク・ア・ブリーザーを使った直後、または効果範囲から離れた瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
Torbjorn,Orisa,防御・救助の使用確認,フォーティファイ / ジャベリン・スピン,フォーティファイ / ジャベリン・スピンを使った直後、または効果範囲から離れた瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
Torbjorn,Sigma,防御・救助の使用確認,エクスペリメンタル・バリア / キネティック・グラスプ,エクスペリメンタル・バリア / キネティック・グラスプを使った直後、または効果範囲から離れた瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
Torbjorn,Reinhardt,防御・救助の使用確認,バリア・フィールド,バリア・フィールドを使った直後、または効果範囲から離れた瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
Torbjorn,Ashe,移動・離脱の使用確認,コーチ・ガン,コーチ・ガンで移動先が決まった瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
Torbjorn,Widowmaker,移動・離脱の使用確認,グラップリング・フック,グラップリング・フックで移動先が決まった瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
Torbjorn,Emre,移動・離脱の使用確認,オルタード・バイタル,オルタード・バイタルで移動先が決まった瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
Torbjorn,Cassidy,移動・離脱の使用確認,コンバット・ロール,コンバット・ロールで移動先が決まった瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
Torbjorn,Sojourn,移動・離脱の使用確認,パワー・スライド,パワー・スライドで移動先が決まった瞬間,オーバーロード中だけ強く前を撃つ,タレット位置を変えて射線を作り直す
