target_id,enemy_id,priority_class,priority_score,first_watch_rule,pressure_rule,do_not_chase_rule,swap_condition,reason
Symmetra,Moira,pressure_only,5.5,ダイブ経路を通るタンク・近距離ダメージ,遠距離と空中はタレット警報とオーブで削る,徒歩で長射線を追わない,テレポーターかタレット射線で逃げ道を限定してから倒す,モイラは倒し切りより、遠距離と空中はタレット警報とオーブで削る対象。深追いせず回復・防御を使わせる。
Symmetra,Lúcio,punish_late,5.1,ダイブ経路を通るタンク・近距離ダメージ,遠距離と空中はタレット警報とオーブで削る,徒歩で長射線を追わない,テレポーターかタレット射線で逃げ道を限定してから倒す,ルシオは先に追わず、移動・防御・救助を使った後にテレポーターかタレット射線で逃げ道を限定してから倒す。
Symmetra,Ana,focus_first,6.9,ダイブ経路を通るタンク・近距離ダメージ,遠距離と空中はタレット警報とオーブで削る,徒歩で長射線を追わない,テレポーターかタレット射線で逃げ道を限定してから倒す,アナはダイブ経路を通るタンク・近距離ダメージに該当するため、人数差を作る最初の候補にする。
Symmetra,Wuyang,pressure_only,6.0,ダイブ経路を通るタンク・近距離ダメージ,遠距離と空中はタレット警報とオーブで削る,徒歩で長射線を追わない,テレポーターかタレット射線で逃げ道を限定してから倒す,ウーヤンは倒し切りより、遠距離と空中はタレット警報とオーブで削る対象。深追いせず回復・防御を使わせる。
Symmetra,Zenyatta,focus_first,6.6,ダイブ経路を通るタンク・近距離ダメージ,遠距離と空中はタレット警報とオーブで削る,徒歩で長射線を追わない,テレポーターかタレット射線で逃げ道を限定してから倒す,ゼニヤッタはダイブ経路を通るタンク・近距離ダメージに該当するため、人数差を作る最初の候補にする。
Symmetra,Mizuki,pressure_only,6.0,ダイブ経路を通るタンク・近距離ダメージ,遠距離と空中はタレット警報とオーブで削る,徒歩で長射線を追わない,テレポーターかタレット射線で逃げ道を限定してから倒す,ミズキは倒し切りより、遠距離と空中はタレット警報とオーブで削る対象。深追いせず回復・防御を使わせる。
Hanzo,D.Va,pressure_only,4.5,遮蔽から出るサポート・ダメージ,タンクは鳴響矢水で位置共有しながら削る,高耐久を正面から撃ち続けない,鳴響矢水で位置を見て、露出に嵐ノ弓を置く,D.Vaは倒し切りより、タンクは鳴響矢水で位置共有しながら削る対象。深追いせず回復・防御を使わせる。
Hanzo,Winston,pressure_only,4.3,遮蔽から出るサポート・ダメージ,タンクは鳴響矢水で位置共有しながら削る,高耐久を正面から撃ち続けない,鳴響矢水で位置を見て、露出に嵐ノ弓を置く,ウィンストンは倒し切りより、タンクは鳴響矢水で位置共有しながら削る対象。深追いせず回復・防御を使わせる。
Hanzo,Doomfist,pressure_only,4.9,遮蔽から出るサポート・ダメージ,タンクは鳴響矢水で位置共有しながら削る,高耐久を正面から撃ち続けない,鳴響矢水で位置を見て、露出に嵐ノ弓を置く,ドゥームフィストは倒し切りより、タンクは鳴響矢水で位置共有しながら削る対象。深追いせず回復・防御を使わせる。
Hanzo,Hazard,pressure_only,4.5,遮蔽から出るサポート・ダメージ,タンクは鳴響矢水で位置共有しながら削る,高耐久を正面から撃ち続けない,鳴響矢水で位置を見て、露出に嵐ノ弓を置く,ハザードは倒し切りより、タンクは鳴響矢水で位置共有しながら削る対象。深追いせず回復・防御を使わせる。
Hanzo,Wrecking Ball,pressure_only,4.4,遮蔽から出るサポート・ダメージ,タンクは鳴響矢水で位置共有しながら削る,高耐久を正面から撃ち続けない,鳴響矢水で位置を見て、露出に嵐ノ弓を置く,レッキング・ボールは倒し切りより、タンクは鳴響矢水で位置共有しながら削る対象。深追いせず回復・防御を使わせる。
Hanzo,Zarya,pressure_only,4.7,遮蔽から出るサポート・ダメージ,タンクは鳴響矢水で位置共有しながら削る,高耐久を正面から撃ち続けない,鳴響矢水で位置を見て、露出に嵐ノ弓を置く,ザリアは倒し切りより、タンクは鳴響矢水で位置共有しながら削る対象。深追いせず回復・防御を使わせる。
Hanzo,Junker Queen,pressure_only,5.2,遮蔽から出るサポート・ダメージ,タンクは鳴響矢水で位置共有しながら削る,高耐久を正面から撃ち続けない,鳴響矢水で位置を見て、露出に嵐ノ弓を置く,ジャンカー・クイーンは倒し切りより、タンクは鳴響矢水で位置共有しながら削る対象。深追いせず回復・防御を使わせる。
Hanzo,Domina,pressure_only,4.6,遮蔽から出るサポート・ダメージ,タンクは鳴響矢水で位置共有しながら削る,高耐久を正面から撃ち続けない,鳴響矢水で位置を見て、露出に嵐ノ弓を置く,ドミナは倒し切りより、タンクは鳴響矢水で位置共有しながら削る対象。深追いせず回復・防御を使わせる。
Hanzo,Mauga,pressure_only,4.8,遮蔽から出るサポート・ダメージ,タンクは鳴響矢水で位置共有しながら削る,高耐久を正面から撃ち続けない,鳴響矢水で位置を見て、露出に嵐ノ弓を置く,マウガは倒し切りより、タンクは鳴響矢水で位置共有しながら削る対象。深追いせず回復・防御を使わせる。
Hanzo,Ramattra,pressure_only,4.6,遮蔽から出るサポート・ダメージ,タンクは鳴響矢水で位置共有しながら削る,高耐久を正面から撃ち続けない,鳴響矢水で位置を見て、露出に嵐ノ弓を置く,ラマットラは倒し切りより、タンクは鳴響矢水で位置共有しながら削る対象。深追いせず回復・防御を使わせる。
Hanzo,Roadhog,pressure_only,5.2,遮蔽から出るサポート・ダメージ,タンクは鳴響矢水で位置共有しながら削る,高耐久を正面から撃ち続けない,鳴響矢水で位置を見て、露出に嵐ノ弓を置く,ロードホッグは倒し切りより、タンクは鳴響矢水で位置共有しながら削る対象。深追いせず回復・防御を使わせる。
Hanzo,Orisa,pressure_only,4.5,遮蔽から出るサポート・ダメージ,タンクは鳴響矢水で位置共有しながら削る,高耐久を正面から撃ち続けない,鳴響矢水で位置を見て、露出に嵐ノ弓を置く,オリーサは倒し切りより、タンクは鳴響矢水で位置共有しながら削る対象。深追いせず回復・防御を使わせる。
Hanzo,Sigma,pressure_only,4.8,遮蔽から出るサポート・ダメージ,タンクは鳴響矢水で位置共有しながら削る,高耐久を正面から撃ち続けない,鳴響矢水で位置を見て、露出に嵐ノ弓を置く,シグマは倒し切りより、タンクは鳴響矢水で位置共有しながら削る対象。深追いせず回復・防御を使わせる。
Hanzo,Reinhardt,pressure_only,4.6,遮蔽から出るサポート・ダメージ,タンクは鳴響矢水で位置共有しながら削る,高耐久を正面から撃ち続けない,鳴響矢水で位置を見て、露出に嵐ノ弓を置く,ラインハルトは倒し切りより、タンクは鳴響矢水で位置共有しながら削る対象。深追いせず回復・防御を使わせる。
Hanzo,Ashe,focus_first,6.8,遮蔽から出るサポート・ダメージ,タンクは鳴響矢水で位置共有しながら削る,高耐久を正面から撃ち続けない,鳴響矢水で位置を見て、露出に嵐ノ弓を置く,アッシュは遮蔽から出るサポート・ダメージに該当するため、人数差を作る最初の候補にする。
