target_id,target_ja,enemy_id,enemy_ja,enemy_role,enemy_sub_role,primary_category,secondary_category,ui_badge_label,category_description,category_reason,recommended_response,avoid_response,practice_focus,taxonomy_version
Symmetra,シンメトラ,Kiriko,キリコ,サポート,メディック,接近拒否,救助崩し,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,キリコが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,キリコを単独で深追いし、味方射線と回復範囲から外れる。,シンメトラ視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。,v50.12
Symmetra,シンメトラ,Brigitte,ブリギッテ,サポート,サバイバー,救助崩し,撃ち合いテンポ,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復資源を吐かせる。,ブリギッテ本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから撃破候補を切り替える。,ブリギッテの救助スキルを見ないまま撃破確定だと決めつける。,シンメトラ視点では「救助崩し」として処理する。最初に撃破より先に救助・回復資源を吐かせる。,v50.12
Symmetra,シンメトラ,Moira,モイラ,サポート,メディック,接近拒否,救助崩し,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,モイラが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,モイラを単独で深追いし、味方射線と回復範囲から外れる。,シンメトラ視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。,v50.12
Symmetra,シンメトラ,Lúcio,ルシオ,サポート,タクティシャン,接近拒否,救助崩し,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,ルシオが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,ルシオを単独で深追いし、味方射線と回復範囲から外れる。,シンメトラ視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。,v50.12
Symmetra,シンメトラ,Ana,アナ,サポート,タクティシャン,救助崩し,長射線管理,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復資源を吐かせる。,アナ本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから撃破候補を切り替える。,アナの救助スキルを見ないまま撃破確定だと決めつける。,シンメトラ視点では「救助崩し」として処理する。最初に撃破より先に救助・回復資源を吐かせる。,v50.12
Symmetra,シンメトラ,Wuyang,ウーヤン,サポート,サバイバー,救助崩し,撃ち合いテンポ,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復資源を吐かせる。,ウーヤン本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから撃破候補を切り替える。,ウーヤンの救助スキルを見ないまま撃破確定だと決めつける。,シンメトラ視点では「救助崩し」として処理する。最初に撃破より先に救助・回復資源を吐かせる。,v50.12
Symmetra,シンメトラ,Zenyatta,ゼニヤッタ,サポート,タクティシャン,救助崩し,長射線管理,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復資源を吐かせる。,ゼニヤッタ本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから撃破候補を切り替える。,ゼニヤッタの救助スキルを見ないまま撃破確定だと決めつける。,シンメトラ視点では「救助崩し」として処理する。最初に撃破より先に救助・回復資源を吐かせる。,v50.12
Symmetra,シンメトラ,Mizuki,ミズキ,サポート,サバイバー,救助崩し,撃ち合いテンポ,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復資源を吐かせる。,ミズキ本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから撃破候補を切り替える。,ミズキの救助スキルを見ないまま撃破確定だと決めつける。,シンメトラ視点では「救助崩し」として処理する。最初に撃破より先に救助・回復資源を吐かせる。,v50.12
Hanzo,ハンゾー,D.Va,D.Va,タンク,イニシエーター,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,D.Vaを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,D.Vaを見上げ続けて地上の脅威と遮蔽を失う。,ハンゾー視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。,v50.12
Hanzo,ハンゾー,Winston,ウィンストン,タンク,イニシエーター,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,ウィンストンを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,ウィンストンを見上げ続けて地上の脅威と遮蔽を失う。,ハンゾー視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。,v50.12
Hanzo,ハンゾー,Doomfist,ドゥームフィスト,タンク,イニシエーター,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,ドゥームフィストを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,ドゥームフィストを見上げ続けて地上の脅威と遮蔽を失う。,ハンゾー視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。,v50.12
Hanzo,ハンゾー,Hazard,ハザード,タンク,ストールワート,フランカー対策,高耐久削り,フランカー,ダイブ経路、帰り道、再突入を分けて管理する対面。,ダイブ経路ではなく帰り道と再突入を管理する。,ハザードのダイブ経路を見すぎず、帰り道と再突入の位置に照準を置く。,ハザードを単独で深追いし、味方射線と回復範囲から外れる。,ハンゾー視点では「フランカー対策」として処理する。最初にダイブ経路ではなく帰り道と再突入を管理する。,v50.12
Hanzo,ハンゾー,Wrecking Ball,レッキング・ボール,タンク,イニシエーター,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,レッキング・ボールを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,レッキング・ボールを見上げ続けて地上の脅威と遮蔽を失う。,ハンゾー視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。,v50.12
